0 25297.1982949 59026.7960214
1 23447.2869605 54710.3362412
2 22667.9718375 52891.9342874
3 23119.5486785 53945.6135831
7 -2169.63094284 -929.841832646
15 -1369.10418135 -586.758934865
0 12671.1223923 29565.9522486
1 11408.4677339 26619.7580457
2 10876.5471752 25378.6100754
3 11184.770381 26097.7975556
7 -1480.87887568 -634.662375292
15 -934.480339829 -400.491574212
0 23827.65842 55597.8696468
1 22739.2253187 53058.1924103
2 22802.4782919 53205.7826811
3 25162.6437407 58712.835395
7 852.353125674 1988.82395991
15 538.294024337 1256.01939012
0 11668.0897959 27225.5428572
1 10925.1811493 25492.0893484
2 10968.3543868 25592.8269025
3 12579.2823503 29351.6588173
7 581.772555652 1357.46929652
15 367.41191039 857.294457577
0 22082.5352 51525.9154668
1 23115.2728174 53935.6365738
2 24148.0104347 56345.3576809
3 25180.748052 58755.078788
5 -602.430276769 -258.184404329
6 -602.430276769 -258.184404329
0 10477.2225505 24446.8526178
1 11182.1163144 26091.6047336
2 11887.0100783 27736.3568494
3 12591.9038422 29381.1089652
4 -411.188028953 -176.22344098
5 -411.188028953 -176.22344098
0 23633.5926161 55145.0494376
1 25012.4025419 58362.2725977
2 23467.6483843 54757.8462301
3 22418.362229 52309.5118678
7 -2051.20127208 -879.086259464
15 -1603.39545736 -687.169481725
0 11535.6304252 26916.4709921
1 12476.7354086 29112.3826201
2 11422.3653981 26652.185929
3 10706.1764504 24981.0783843
7 -1400.04485264 -600.019222562
15 -1094.3955561 -469.026666898
0 23364.210003 54516.4900069
1 22452.6780011 52389.5820027
2 23654.4742131 55193.7731639
3 25060.6435539 58474.834959
7 -2204.37429107 -944.731839029
15 -1701.60613572 -729.259772451
0 11351.7636608 26487.4485419
1 10729.5986376 25035.7301543
2 11549.883133 26949.7273102
3 12509.6622508 29189.2119185
7 -1504.59290118 -644.825529077
15 -1161.429129 -497.755341
