18.9542483886 3480.03478786
60.784313798 3526.12044115
102.614379207 3343.91715811
144.444444617 3343.91715811
186.274510026 3343.91715811
228.104575435 3343.91715811
269.934640845 3306.20436131
311.764706254 3353.87983142
353.594771663 3281.75738572
395.424837073 3334.47315416
437.254902482 3390.97266321
479.084967891 3546.30201995
520.915033301 3571.32723229
562.74509871 3409.49113215
604.575164119 3239.01996927
646.405229529 3231.68036939
688.235294938 3338.26669593
730.065360347 3461.57695683
771.895425757 3609.75162944
813.725491166 3609.75162944
855.555556575 3609.75162944
897.385621985 3609.75162944
939.215687394 3609.75162944
981.045752803 3609.75162944
