18.9542483886 3905.83528099
60.784313798 4089.76936655
102.614379207 4255.32129778
144.444444617 4385.07609401
186.274510026 4442.94426869
228.104575435 4487.84389661
269.934640845 4491.46006475
311.764706254 4424.93814018
353.594771663 4335.59831705
395.424837073 4239.85931207
437.254902482 4165.15739252
479.084967891 4129.2417689
520.915033301 4194.40254438
562.74509871 4402.21729064
604.575164119 4663.72474674
646.405229529 4922.73510344
688.235294938 5126.16594883
730.065360347 5283.0789367
771.895425757 5389.70724806
813.725491166 5456.07852656
855.555556575 5340.92845595
897.385621985 5171.81910962
939.215687394 5128.9629955
981.045752803 4479.73421969
